[2017-12-28 05:51:31,734: INFO/Beat] beat: Starting...
[2017-12-28 06:16:33,776: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[d6737127-d7a4-4a36-92f7-cd950c587be3]  
[2017-12-28 06:16:33,777: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_feed_boomerang[03e0a881-8fbc-4d1b-bced-ebfc3af9230d] succeeded in 0.0959184660023s: 'SUCCESS: 0 rows affected'
[2017-12-28 06:16:33,779: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[d6737127-d7a4-4a36-92f7-cd950c587be3] succeeded in 0.000944742001593s: 'OBSOLETE METHOD'
[2017-12-28 06:16:33,792: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[784169dd-771e-438d-85df-adb924926d43]  
[2017-12-28 06:16:33,794: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.update_worker_cache[784169dd-771e-438d-85df-adb924926d43] succeeded in 0.000986241997452s: 'SUCCESS'
[2017-12-28 06:16:33,809: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[42ee79ca-e64b-4905-a523-ba4aad8d1ab3]  
[2017-12-28 06:16:33,811: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.refund_task[42ee79ca-e64b-4905-a523-ba4aad8d1ab3] succeeded in 0.000548540003365s: 'OBSOLETE METHOD'
[2017-12-28 06:16:33,824: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[158701a8-120a-44b7-89b5-ad882e0861b7]  
[2017-12-28 06:16:33,823: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.expire_tasks[ee13f676-2386-4adc-869a-f45be561e1d7] succeeded in 0.145730420991s: 'SUCCESS'
[2017-12-28 06:16:33,825: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_worker_cache[158701a8-120a-44b7-89b5-ad882e0861b7] succeeded in 0.000491394996061s: 'SUCCESS'
[2017-12-28 06:17:33,669: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-28 06:17:33,675: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[8facba2b-377b-4253-a9f7-cc5a36766f2f]  
[2017-12-28 06:17:33,739: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[58e3a9ee-031e-44a2-8c52-87d979cccc01]  
[2017-12-28 06:17:33,741: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.refund_task[58e3a9ee-031e-44a2-8c52-87d979cccc01] succeeded in 0.000592200987739s: 'OBSOLETE METHOD'
[2017-12-28 06:17:33,752: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[cf655a96-c7a2-429a-9047-39e5f21e0e8e]  
[2017-12-28 06:17:33,754: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.update_worker_cache[cf655a96-c7a2-429a-9047-39e5f21e0e8e] succeeded in 0.000516700005392s: 'SUCCESS'
[2017-12-28 06:17:33,767: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[87313a21-5cb5-4dac-9a5e-9831225c5927]  
[2017-12-28 06:17:33,769: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.refund_task[87313a21-5cb5-4dac-9a5e-9831225c5927] succeeded in 0.000471590989036s: 'OBSOLETE METHOD'
[2017-12-28 06:17:33,779: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[50319918-063a-43f9-8420-826310bad9e3]  
[2017-12-28 06:17:33,779: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.expire_tasks[8facba2b-377b-4253-a9f7-cc5a36766f2f] succeeded in 0.102117076007s: 'SUCCESS'
[2017-12-28 06:17:33,781: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_worker_cache[50319918-063a-43f9-8420-826310bad9e3] succeeded in 0.000265633003437s: 'SUCCESS'
[2017-12-28 06:18:33,669: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-28 06:18:33,674: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[16afcb90-b47e-4a60-a439-9d322675bc18]  
[2017-12-28 06:18:33,729: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[f06d4032-1d2a-48e0-bf5f-bcaac8734fc5]  
[2017-12-28 06:18:33,731: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.refund_task[f06d4032-1d2a-48e0-bf5f-bcaac8734fc5] succeeded in 0.000289960997179s: 'OBSOLETE METHOD'
[2017-12-28 06:18:33,743: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[c85177b7-7fec-474a-86d8-df092aa26655]  
[2017-12-28 06:18:33,744: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.update_worker_cache[c85177b7-7fec-474a-86d8-df092aa26655] succeeded in 0.00034092599526s: 'SUCCESS'
[2017-12-28 06:18:33,758: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[e63e174e-fa5e-44a6-adbb-22d12918eb8d]  
[2017-12-28 06:18:33,759: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.refund_task[e63e174e-fa5e-44a6-adbb-22d12918eb8d] succeeded in 0.000212996994378s: 'OBSOLETE METHOD'
[2017-12-28 06:18:33,771: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[7dac3e19-bd6a-41de-b835-5bf83032b7af]  
[2017-12-28 06:18:33,771: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.expire_tasks[16afcb90-b47e-4a60-a439-9d322675bc18] succeeded in 0.095373492004s: 'SUCCESS'
[2017-12-28 06:18:33,772: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_worker_cache[7dac3e19-bd6a-41de-b835-5bf83032b7af] succeeded in 0.000304204004351s: 'SUCCESS'
[2017-12-28 06:18:34,303: INFO/Beat] Scheduler: Sending due task auto-approve-tasks (crowdsourcing.tasks.auto_approve_tasks)
[2017-12-28 06:18:34,306: INFO/MainProcess] Received task: crowdsourcing.tasks.auto_approve_tasks[aa59fda9-12d7-48d2-a5be-c1c58f7f3289]  
[2017-12-28 06:18:34,325: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.auto_approve_tasks[aa59fda9-12d7-48d2-a5be-c1c58f7f3289] succeeded in 0.0172359930002s: 'SUCCESS'
[2017-12-28 06:19:33,670: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-28 06:19:33,677: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[5334d3ef-07c6-4ac7-8d65-2aa8df87717b]  
[2017-12-28 06:19:33,756: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[d963d5b7-08ec-40b0-944b-ac5af8885538]  
[2017-12-28 06:19:33,757: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[d963d5b7-08ec-40b0-944b-ac5af8885538] succeeded in 0.000296871992759s: 'OBSOLETE METHOD'
[2017-12-28 06:19:33,773: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[936a4aa9-e936-4ab4-bb95-b57b1afbda8a]  
[2017-12-28 06:19:33,776: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[936a4aa9-e936-4ab4-bb95-b57b1afbda8a] succeeded in 0.000814234008431s: 'SUCCESS'
[2017-12-28 06:19:33,793: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[4bc4a778-77ff-4fd9-bf1b-1243eae9e1d3]  
[2017-12-28 06:19:33,795: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[4bc4a778-77ff-4fd9-bf1b-1243eae9e1d3] succeeded in 0.000416830996983s: 'OBSOLETE METHOD'
[2017-12-28 06:19:33,810: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[042adebe-c491-47be-9e54-76b8ab4f19dc]  
[2017-12-28 06:19:33,810: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[5334d3ef-07c6-4ac7-8d65-2aa8df87717b] succeeded in 0.13148689401s: 'SUCCESS'
[2017-12-28 06:19:33,812: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[042adebe-c491-47be-9e54-76b8ab4f19dc] succeeded in 0.000507877004566s: 'SUCCESS'
[2017-12-28 06:20:33,677: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-28 06:20:33,890: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[d82fa874-f5fe-42cf-befa-37ec666fd132]  
[2017-12-28 06:20:34,601: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[b06a832f-f84a-452a-95ae-044e04754dfa]  
[2017-12-28 06:20:34,613: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[b06a832f-f84a-452a-95ae-044e04754dfa] succeeded in 0.00462091699592s: 'OBSOLETE METHOD'
[2017-12-28 06:20:34,649: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[1f7f827d-2588-44cf-b5c6-d6c3e503c05d]  
[2017-12-28 06:20:34,667: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[1f7f827d-2588-44cf-b5c6-d6c3e503c05d] succeeded in 0.00447478900605s: 'SUCCESS'
[2017-12-28 06:20:34,683: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[c3cf14c4-f3ee-4174-89fb-4fc0443d90d6]  
[2017-12-28 06:20:34,703: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[c3cf14c4-f3ee-4174-89fb-4fc0443d90d6] succeeded in 0.00478990199917s: 'OBSOLETE METHOD'
[2017-12-28 06:20:34,714: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[33cc71ba-b1f1-400d-9387-8e5a2f90fbdf]  
[2017-12-28 06:20:34,714: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[d82fa874-f5fe-42cf-befa-37ec666fd132] succeeded in 0.761287178s: 'SUCCESS'
[2017-12-28 06:20:34,717: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[33cc71ba-b1f1-400d-9387-8e5a2f90fbdf] succeeded in 0.00101231501321s: 'SUCCESS'
[2017-12-29 00:03:44,224: INFO/Beat] Scheduler: Sending due task update-feed-boomerang (crowdsourcing.tasks.update_feed_boomerang)
[2017-12-29 00:03:44,968: INFO/MainProcess] Received task: crowdsourcing.tasks.update_feed_boomerang[5d2be21b-690e-46eb-b02a-f838e6c1e8a8]  
[2017-12-29 00:03:45,822: INFO/Beat] Scheduler: Sending due task email-notifications (crowdsourcing.tasks.email_notifications)
[2017-12-29 00:03:45,868: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:03:45,873: INFO/Beat] Scheduler: Sending due task auto-approve-tasks (crowdsourcing.tasks.auto_approve_tasks)
[2017-12-29 00:03:45,877: INFO/Beat] Scheduler: Sending due task pay-workers (crowdsourcing.tasks.pay_workers)
[2017-12-29 00:03:45,872: INFO/MainProcess] Received task: crowdsourcing.tasks.email_notifications[77596fd5-6bd7-4570-a22c-e2922e106eba]  
[2017-12-29 00:03:45,890: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[0f6093f9-d0f7-4a5b-b9cd-a503ae81008d]  
[2017-12-29 00:03:45,893: INFO/MainProcess] Received task: crowdsourcing.tasks.auto_approve_tasks[d1b3917f-9040-4931-b566-69a1f89373ce]  
[2017-12-29 00:03:45,902: INFO/MainProcess] Received task: crowdsourcing.tasks.pay_workers[29bd3553-5882-40f9-b180-336140e7bed9]  
[2017-12-29 00:03:47,000: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.auto_approve_tasks[d1b3917f-9040-4931-b566-69a1f89373ce] succeeded in 1.07269112401s: 'SUCCESS'
[2017-12-29 00:03:47,056: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[d90b4b87-7dcd-425d-9667-7ad654289b25]  
[2017-12-29 00:03:47,076: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[b9f7df26-c616-4afb-ab50-88b077da99cc]  
[2017-12-29 00:03:47,099: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[f718d3d9-364f-42bb-a9f2-81bb0d0900a8]  
[2017-12-29 00:03:47,120: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[ba549783-5c1e-4d58-9bbb-3d7f39befaeb]  
[2017-12-29 00:03:47,120: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.expire_tasks[0f6093f9-d0f7-4a5b-b9cd-a503ae81008d] succeeded in 1.21630026099s: 'SUCCESS'
[2017-12-29 00:03:47,125: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.refund_task[d90b4b87-7dcd-425d-9667-7ad654289b25] succeeded in 0.000308617993142s: 'OBSOLETE METHOD'
[2017-12-29 00:03:47,131: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[b9f7df26-c616-4afb-ab50-88b077da99cc] succeeded in 0.000528364995262s: 'SUCCESS'
[2017-12-29 00:03:47,134: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.refund_task[f718d3d9-364f-42bb-a9f2-81bb0d0900a8] succeeded in 0.000288109004032s: 'OBSOLETE METHOD'
[2017-12-29 00:03:47,137: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[ba549783-5c1e-4d58-9bbb-3d7f39befaeb] succeeded in 0.000382529004128s: 'SUCCESS'
[2017-12-29 00:03:47,191: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.pay_workers[29bd3553-5882-40f9-b180-336140e7bed9] succeeded in 0.183874715993s: None
[2017-12-29 00:03:47,543: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_feed_boomerang[5d2be21b-690e-46eb-b02a-f838e6c1e8a8] succeeded in 2.545247876s: 'SUCCESS: 0 rows affected'
[2017-12-29 00:03:48,273: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.email_notifications[77596fd5-6bd7-4570-a22c-e2922e106eba] succeeded in 2.368306998s: 'SUCCESS'
[2017-12-29 00:04:47,042: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:04:47,059: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[b59a015a-9dd6-408c-8232-0a3c745551ac]  
[2017-12-29 00:04:47,123: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[5f6771c0-1354-40e3-9e19-15d5e528ab43]  
[2017-12-29 00:04:47,125: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[5f6771c0-1354-40e3-9e19-15d5e528ab43] succeeded in 0.000656768999761s: 'OBSOLETE METHOD'
[2017-12-29 00:04:47,139: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[fe667418-4022-49d7-a366-76c491f017b5]  
[2017-12-29 00:04:47,141: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[fe667418-4022-49d7-a366-76c491f017b5] succeeded in 0.000516133004567s: 'SUCCESS'
[2017-12-29 00:04:47,157: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[c51b8ce0-fb0d-40b4-ae76-db0a8118f9f9]  
[2017-12-29 00:04:47,159: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[c51b8ce0-fb0d-40b4-ae76-db0a8118f9f9] succeeded in 0.000489415993798s: 'OBSOLETE METHOD'
[2017-12-29 00:04:47,173: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[ed716f75-1051-4118-9b40-5c197f371480]  
[2017-12-29 00:04:47,172: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[b59a015a-9dd6-408c-8232-0a3c745551ac] succeeded in 0.103668415992s: 'SUCCESS'
[2017-12-29 00:04:47,175: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[ed716f75-1051-4118-9b40-5c197f371480] succeeded in 0.000785398995504s: 'SUCCESS'
[2017-12-29 00:05:47,041: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:05:47,047: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[f3f30cda-8aa5-49b2-85cb-95c005a0fef5]  
[2017-12-29 00:05:47,104: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[7685463d-f92b-48c4-afda-eb126e8981c5]  
[2017-12-29 00:05:47,107: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[7685463d-f92b-48c4-afda-eb126e8981c5] succeeded in 0.000318564998452s: 'OBSOLETE METHOD'
[2017-12-29 00:05:47,120: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[2a2e53d8-d199-4925-b2ee-6322c3cb41e0]  
[2017-12-29 00:05:47,122: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[2a2e53d8-d199-4925-b2ee-6322c3cb41e0] succeeded in 0.000332369003445s: 'SUCCESS'
[2017-12-29 00:05:47,139: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[9b6513f1-a502-463b-821e-47a19dbcb4a5]  
[2017-12-29 00:05:47,140: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[9b6513f1-a502-463b-821e-47a19dbcb4a5] succeeded in 0.000283247005427s: 'OBSOLETE METHOD'
[2017-12-29 00:05:47,151: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[f3f30cda-8aa5-49b2-85cb-95c005a0fef5] succeeded in 0.102853862001s: 'SUCCESS'
[2017-12-29 00:05:47,154: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[a7419543-3312-416e-be7a-9c697d1f4a2b]  
[2017-12-29 00:05:47,156: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[a7419543-3312-416e-be7a-9c697d1f4a2b] succeeded in 0.000363938990631s: 'SUCCESS'
[2017-12-29 00:06:47,043: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:06:47,063: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[57cb30c6-67b2-429b-8a18-105756550b3b]  
[2017-12-29 00:06:47,144: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[377ce54e-9a8e-4dbb-8463-c92ec71d244c]  
[2017-12-29 00:06:47,158: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[377ce54e-9a8e-4dbb-8463-c92ec71d244c] succeeded in 0.00473971199244s: 'OBSOLETE METHOD'
[2017-12-29 00:06:47,165: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[03895727-66b7-4485-82ed-f50b19742bc4]  
[2017-12-29 00:06:47,181: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[03895727-66b7-4485-82ed-f50b19742bc4] succeeded in 0.0049825199967s: 'SUCCESS'
[2017-12-29 00:06:47,187: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[5ad8c7f5-d1db-4eae-895c-64228b46e33a]  
[2017-12-29 00:06:47,202: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[5ad8c7f5-d1db-4eae-895c-64228b46e33a] succeeded in 0.00445226600277s: 'OBSOLETE METHOD'
[2017-12-29 00:06:47,210: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[5f71b4c8-d58a-4512-b0f8-a6ff19237a83]  
[2017-12-29 00:06:47,210: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[57cb30c6-67b2-429b-8a18-105756550b3b] succeeded in 0.137807296996s: 'SUCCESS'
[2017-12-29 00:06:47,213: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[5f71b4c8-d58a-4512-b0f8-a6ff19237a83] succeeded in 0.00105247700412s: 'SUCCESS'
[2017-12-29 00:07:45,873: INFO/Beat] Scheduler: Sending due task auto-approve-tasks (crowdsourcing.tasks.auto_approve_tasks)
[2017-12-29 00:07:46,006: INFO/MainProcess] Received task: crowdsourcing.tasks.auto_approve_tasks[b5bf8193-0538-4b9e-b006-2e7b27efe89c]  
[2017-12-29 00:07:46,047: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.auto_approve_tasks[b5bf8193-0538-4b9e-b006-2e7b27efe89c] succeeded in 0.0389102650079s: 'SUCCESS'
[2017-12-29 00:07:47,042: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:07:47,045: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[13384f4d-6613-4718-8e03-200ecd6a0b6f]  
[2017-12-29 00:07:47,093: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[543e3b7f-f8e3-4e47-9497-218b46743433]  
[2017-12-29 00:07:47,095: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.refund_task[543e3b7f-f8e3-4e47-9497-218b46743433] succeeded in 0.000331470000674s: 'OBSOLETE METHOD'
[2017-12-29 00:07:47,107: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[b9fadce5-10b3-4719-86f6-7ed270e71fd5]  
[2017-12-29 00:07:47,110: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.update_worker_cache[b9fadce5-10b3-4719-86f6-7ed270e71fd5] succeeded in 0.00111549900612s: 'SUCCESS'
[2017-12-29 00:07:47,123: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[1d714881-91bb-4680-a17b-8c2175136f0f]  
[2017-12-29 00:07:47,125: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.refund_task[1d714881-91bb-4680-a17b-8c2175136f0f] succeeded in 0.000566807997529s: 'OBSOLETE METHOD'
[2017-12-29 00:07:47,136: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[38744e9d-56a4-47bc-b00c-fed9c6818773]  
[2017-12-29 00:07:47,135: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.expire_tasks[13384f4d-6613-4718-8e03-200ecd6a0b6f] succeeded in 0.0893335669971s: 'SUCCESS'
[2017-12-29 00:07:47,137: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_worker_cache[38744e9d-56a4-47bc-b00c-fed9c6818773] succeeded in 0.000383768012398s: 'SUCCESS'
[2017-12-29 00:08:44,109: INFO/Beat] Scheduler: Sending due task update-feed-boomerang (crowdsourcing.tasks.update_feed_boomerang)
[2017-12-29 00:08:44,114: INFO/MainProcess] Received task: crowdsourcing.tasks.update_feed_boomerang[b494b3c3-7df3-4df0-ac08-ee381ccba82a]  
[2017-12-29 00:08:44,182: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_feed_boomerang[b494b3c3-7df3-4df0-ac08-ee381ccba82a] succeeded in 0.0658661760099s: 'SUCCESS: 0 rows affected'
[2017-12-29 00:08:47,042: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:08:47,047: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[e130d637-742d-4b55-97c4-dd914dd9cd54]  
[2017-12-29 00:08:47,124: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[63f978f7-20e7-4bba-ab61-9b9d91b916d4]  
[2017-12-29 00:08:47,126: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[63f978f7-20e7-4bba-ab61-9b9d91b916d4] succeeded in 0.000267620009254s: 'OBSOLETE METHOD'
[2017-12-29 00:08:47,142: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[ce378090-cb36-4a17-b333-44fa8d3e7d3f]  
[2017-12-29 00:08:47,144: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[ce378090-cb36-4a17-b333-44fa8d3e7d3f] succeeded in 0.00041682900337s: 'SUCCESS'
[2017-12-29 00:08:47,160: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[69ead26e-55d5-4d5d-8d37-8c58f1427bd7]  
[2017-12-29 00:08:47,163: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[69ead26e-55d5-4d5d-8d37-8c58f1427bd7] succeeded in 0.000339492995408s: 'OBSOLETE METHOD'
[2017-12-29 00:08:47,177: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[f91af987-a17e-4134-89b1-57de3f437196]  
[2017-12-29 00:08:47,176: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[e130d637-742d-4b55-97c4-dd914dd9cd54] succeeded in 0.127516920998s: 'SUCCESS'
[2017-12-29 00:08:47,178: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[f91af987-a17e-4134-89b1-57de3f437196] succeeded in 0.00032197899418s: 'SUCCESS'
[2017-12-29 00:09:47,042: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:09:47,047: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[2751f911-4b9a-48ca-8e25-9dead52a2854]  
[2017-12-29 00:09:47,097: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[142d04e3-b561-4da3-ad0d-674d3553bcfa]  
[2017-12-29 00:09:47,099: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[142d04e3-b561-4da3-ad0d-674d3553bcfa] succeeded in 0.000289314004476s: 'OBSOLETE METHOD'
[2017-12-29 00:09:47,109: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[78485859-88f6-4897-8d53-6aef38c25cc7]  
[2017-12-29 00:09:47,110: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[78485859-88f6-4897-8d53-6aef38c25cc7] succeeded in 0.000283415996819s: 'SUCCESS'
[2017-12-29 00:09:47,123: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[6b55e18f-ed80-48d3-ae27-cebffe2b7caf]  
[2017-12-29 00:09:47,125: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[6b55e18f-ed80-48d3-ae27-cebffe2b7caf] succeeded in 0.000293660006719s: 'OBSOLETE METHOD'
[2017-12-29 00:09:47,135: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[81d7b892-8ee1-49ad-a24c-a74f5fa0fa27]  
[2017-12-29 00:09:47,134: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[2751f911-4b9a-48ca-8e25-9dead52a2854] succeeded in 0.0864274439955s: 'SUCCESS'
[2017-12-29 00:09:47,136: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[81d7b892-8ee1-49ad-a24c-a74f5fa0fa27] succeeded in 0.000273302997812s: 'SUCCESS'
[2017-12-29 00:10:47,042: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:10:47,047: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[b1331bc3-55f8-476b-bb71-665caf7bd8c4]  
[2017-12-29 00:10:47,097: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[aac6bc0e-01bf-4a14-b493-b936083d2808]  
[2017-12-29 00:10:47,099: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[aac6bc0e-01bf-4a14-b493-b936083d2808] succeeded in 0.000188335994608s: 'OBSOLETE METHOD'
[2017-12-29 00:10:47,111: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[3a4c48e2-51e5-40cc-b809-a9715f4b245a]  
